Top100Year,SongTitle,Artist,LyricsStatus,ReleaseYear,Genre,Lyrics,Label
2018,Moonlight,XXXTENTACION,True,2018,"Hip hop music, Cloud rap, Pop, Hip-Hop/Rap, Holiday",Yeah Spotlight uh moonlight uh Nigga tripping Get mood right uh Shawty look good moonlight pussy nights bad mind Spotlight moonlight Nigga tripping Get mood right Shawty look good moonlight pussy nights bad mind Spotlight uh moonlight uh Nigga tripping Get mood right uh Shawty look good moonlight pussy nights bad mind Spotlight moonlight Nigga tripping Get mood right Shawty look good moonlight pussy nights bad mind Feel like destined not need no Smith & Wesson no Boy testing Fuck Scantron lesson oh Knife intestine Takin' shots beduin oh Feel like damaged Girl know fucking planned alone call phone make feel right Girl know call make feel right alone call phone make feel right Girl know call make feel right Spotlight uh moonlight uh Nigga tripping Get mood right uh Shawty look good moonlight pussy nights bad mind Spotlight moonlight Nigga tripping Get mood right Shawty look good moonlight pussy nights bad mind Spotlight uh moonlight uh Nigga tripping Get mood right uh Shawty look good moonlight pussy nights bad mind Spotlight moonlight Nigga tripping Get mood right Shawty look good moonlight pussy nights bad mind,Negative
2018,Better Now,Post Malone,True,2018,"R&B/Soul, Hip-Hop/Rap",probably think better better say not around not around know never meant let let Would gave anything would gave everything know say better better say not around not around know never meant let let Would gave anything would gave everything not believe would end no end not Everythin' came second Benzo not even speaking friends no knew uncles aunts though haunts thought Twenty candles blow open eyes looking forward rest lives rest lives Used keep picture posted bedside bedside dresser socks not like rolling rolling rolling rolling brothers like Jonas Jonas Drinkin' Henny trona forget cannot get shit head probably think better better say not around not around know never meant let let Would gave anything would gave everything know say better better say not around not around know never meant let let Would gave anything would gave everything seen dude dude seemed like pretty cool broken Life goes wonder going take going take Another foreign bigger chain bigger chain no matter life changed keep looking back better days probably think better better say not around not around know never meant let let Would gave anything would gave everything know say better better say not around not around know never meant let let Would gave anything would gave everything promise swear okay love life love life probably think better better say not around not around know never meant let let Would gave anything would gave everything know say better better say not around not around know never meant let let Would gave anything would gave everything,Positive
2018,Mine,Bazzi,True,2018,"Pop music, Contemporary R&B, Pop",Huh yeah nah lily bit much Hennessy got tell feel look fucking precious smile huh yeah Hit back drive wild yeah yeah yeah Girl lose let know mine Hands body not want waste no time Feels like forever even forever's tonight lay waste night away mine cannot look away got say fucking happy alive huh yeah Swear God got say right yeah yeah Girl anything make feel alright Oh oh oh oh let know fine Running circles around mind Even rainy ever shine fire star like Mariah Man feel incredible turn bride mine Hands body not want waste no time Feels like forever even forever's tonight lay waste night away mine cannot look away got say,Positive
2018,Perfect,Ed Sheeran,True,2017,"Pop music, Contemporary R&B, Pop",found love Darling dive right follow lead Well found girl beautiful sweet Oh never knew someone waiting kids fell love Not knowing not give time darling kiss slow heart eyes holding mine Baby dancing dark arms Barefoot grass Listening favorite song said looked mess whispered underneath breath heard Darling look perfect tonight Well found woman stronger anyone know shares dreams hope someday share home found lover carry secrets carry love carry children still kids love Fighting odds know alright time Darling hold hand girl man see future eyes Baby dancing dark arms Barefoot grass Listening favorite song saw dress looking beautiful not deserve Darling look perfect tonight Baby dancing dark arms Barefoot grass Listening favorite song faith see know met angel person looks perfect not deserve look perfect tonight,Positive
2018,Changes,XXXTENTACION,True,2018,"Rhythm and blues, Hip-Hop/Rap",Mmm baby not understand changing cannot stand heart cannot take damage way feel cannot stand Mmm baby not understand changing cannot stand heart cannot take damage way feel cannot stand Mmm baby not understand Girl making hard Girl making hard Girl making hard uh Girl making hard Girl making hard Girl making hard Mmm baby not understand changing cannot stand heart cannot take damage way feel cannot stand Mmm baby not understand changing cannot stand heart cannot take damage way feel cannot stand Mmm baby not understand changing cannot stand heart cannot take damage way feel cannot stand Mmm baby not understand,Negative
2018,Delicate,Taylor Swift,True,2017,"Alternative/Indie, R&B/Soul, Dance/Electronic, Pop, Hip-Hop/Rap, Rock, Country",not best reputation's never worse must like cannot make promises babe make drink Dive bar East Side Phone lights nightstand black Come meet back Dark jeans Nikes look Oh damn never seen color blue think fun things could not best reputation's never worse must like (Yeah want cannot make promises babe make drink cool said chill head know delicate cool said soon yet know delicate not not not not not not not not delicate Third floor West Side Handsome mansion view girls back home touch like Long night hands hair Echoes footsteps stairs Stay honey not want share not best reputation's never worse must like (Yeah want cannot make promises babe make drink cool said chill head know delicate cool said soon yet know delicate not not not not not not not not delicate Sometimes wonder sleep ever dreaming Sometimes look eyes pretend mine damn time cool said chill head know delicate (Yeah want cool said soon yet know delicate cool said (Is not chill head (Is not not know delicate not delicate (Yeah want cool said (Is not soon yet (Is not not know delicate not delicate,Positive
2018,Tequila,Dan + Shay,True,2018,"Country pop, Country",still shut party hang anybody drink whiskey red wine Champagne night Little Scotch rocks fine fine taste tequila baby still see ya Cuttin' floor sorority shirt one wore Sky high Colorado lips pressed bottle Swearin' Bible baby would never leave ya remember bad need ya taste tequila I) taste tequila I) kiss somebody brand new not even think show bar Hear songs car Baby memory hits hard taste tequila baby still see ya Cuttin' floor sorority shirt one wore Sky high Colorado lips pressed bottle Swearin' Bible baby would never leave ya remember bad need ya taste tequila I) taste tequila I) not even drunk not even drunk thinking need love need love Yeah sinks taste tequila baby still see ya Sorority shirt one wore Sky high Colorado lips pressed bottle Swearin' Bible baby would never leave ya remember bad need ya taste tequila taste tequila taste tequila taste tequila,Positive
2018,Friends,Marshmello & Anne-Marie,True,2018,"Country pop, Country",Ooh ooh ooh ooh Ooh ooh ooh ooh say love say crazy nothing friends not lover like brother known since like ten yeah not mess talking shit going push away say love make crazy go not go look look eye really not going away without fight cannot reasoned done polite told one two three four five six thousand times not made obvious not made clear Want spell F-R-I-E-N-D-S not made obvious not made clear Want spell F-R-I-E-N-D-S F-R-I-E-N-D-S got no shame looking insane Turning door two morning rain pouring not not mess talking shit going push away got no shame looking insane go not go look look eye really not going away without fight cannot reasoned done polite told one two three four five six thousand times not made obvious (Have not made not made clear (Have not made clear Want spell F-R-I-E-N-D-S not made obvious not made clear (Have not I?) Want spell (To spell F-R-I-E-N-D-S F-R-I-E-N-D-S F-R-I-E-N-D-S fa spell friends F-R-I-E-N-D-S Get shit inside head No no yeah uh ah F-R-I-E-N-D-S friends not go look look eye really not going nowhere without fight cannot reasoned done polite told one two three four five six thousand times not made obvious (Have not made obviously not made clear (I made clear Want spell F-R-I-EN-D-S (I said F-R-I-E-N-D-S) not made obvious (I made obvious not made clear (I made clear Want spell F-R-I-E-N-D-S F-R-I-E-N-D-S Mmm ooh ooh ooh ooh Ah ahoy ah,Negative
2018,In My Blood,Shawn Mendes,True,2018,"Country pop, Country",Help like walls caving Sometimes feel like giving cannot not blood Laying bathroom floor feeling nothing overwhelmed insecure give something could take ease mind slowly drink feel better take home feel better Keep telling gets better ever Help like walls caving Sometimes feel like giving No medicine strong enough Someone help crawling skin Sometimes feel like giving cannot not blood not blood looking phone feeling anxious Afraid alone hate trona find way chill cannot breathe oh somebody could help like walls caving Sometimes feel like giving No medicine strong enough Someone help crawling skin Sometimes feel like giving cannot not blood not blood need somebody need somebody Someone help need somebody Help like walls caving Sometimes feel like giving cannot not blood not blood oh oh (Oh oh oh not blood need somebody not blood need somebody not blood,Positive
2018,This Is America,Childish Gambino,True,2018,"Trap music, Hip-Hop/Rap, Indie/Underground Hip-Hop","Yeah yeah yeah yeah yeah Yeah yeah yeah go go away Yeah yeah yeah yeah yeah Yeah yeah yeah go go away Yeah yeah yeah yeah yeah Yeah yeah yeah go go away Yeah yeah yeah yeah yeah Yeah yeah yeah go go away want party Party want money Money know want party Party free Girl got dancing girl got dancing Dance shake frame want party Party want money Money know want party Party free Girl got dancing girl got dancing Dance shake frame America not catch slipping not catch slipping Look whipping America not catch slipping not catch slipping Look whipping America skirt skirt wood not catch slipping Look living Police tripping Yeah America woo Guns area word area got strap got carry Yeah yeah go Yeah yeah guerilla woo Yeah yeah go get bag Yeah yeah get pad Yeah yeah cold like yeah dope like yeah gone blow like yeah straight uh Ooh-ooh-ooh-ooh-ooh tell somebody go tell somebody Grandma told Get money black man get money Get money black man get money Get money black man get black man Get money black man get black man Black man America woo not catch slipping woo woo not catch slipping not catch slipping woad Look whipping America yeah yeah not catch slipping woad not catch slipping wood Look whipping Look seeking fitted (I fitted wood Gucci (I Gucci) pretty yeah yeah gone get gone get Watch move cell tool Kodak woo Black) Ooh know yeah know hold Get get get Ooh work Hunnid bands hunted bands hunted bands shunned bands Contraband contraband contraband got plug Oaxaca going find like block Ooh-ooh-ooh-ooh-ooh tell somebody (America checked following list go tell somebody (You owe Grandma told Get money black man black man Get money black man black man Get money black man black man Get money black man black man Black man one two three get Ooh-ooh-ooh-ooh-ooh tell somebody go tell somebody Grandma told ""Get money "" black man Get money black man black man Get money black man black man Get money black man black man Black man black man world arcade black man world Drivin' expensive foreign big dawn yeah kenneled backyard No probably not life dog big dog",Positive
2018,Jocelyn Flores,XXXTENTACION,True,2017,"Emo rap, Lo-fi, Alternative hip hop, Hip-Hop/Rap",know well well mean anything pretty know somewhere somewhere trapped mind girl holding not want pretend something nothing stuck thinking cannot hold back pain want put ten shots brain tripping things cannot change Suicidal time tame Picture bed get phone call Girl fucked killed summer nobody helped ever since man hate Want fucking end Pessimistic want see no pot piss nights excited grave digging conversations haste decisions Fucking sickening time memory surfaced grapevine 'Bout uncle playing slipknot Post traumatic stress got fucked fucked since couple months night locked feeling pain feeling pain hold not feel numb feeling pain feeling pain hold not feel numb know well know well mean anything pretty,Negative
2018,I'm Upset,Drake,True,2018,"Emo rap, Lo-fi, Alternative hip hop, Hip-Hop/Rap",Yeah (I working dying upset Fifty thousand head disrespect offended double check always take money sex need way expect Got lot blood cold keep trinal get soul Thankful women know Cannot go no hoe Every month supposed pay bills get want still got like seven years want dad still got child support 1991 Outta town people love pop lot shit come around Word Flacko Jodye done seen us put Niggas asking cool upset Hunnid thousand head disrespect offended double check trona check real life nights think playing chess next Jump bed like possessed go tour say drinking less End getting loose getting pictures ex SMS triple X time ever shoot neck keep shooting know night dead kind shit gets respect Got lot blood cold keep trona get soul Thankful women know Cannot go no hoe (Ayy Every month not even love putting front gone try settle outta court make run gone ask upset Half million head accept yeah 'Least makes feel like someone tried best yeah Want waste half million guest Made want buy vest TEC blessed checked (Checked checked Hate never met flesh Say got things got come collect shit box left left Got lot blood cold keep trinal get soul (For soul Thankful women know (That know Cannot go no hoe,Negative
2018,Look Alive,BlocBoy JB Featuring Drake,True,2018,"Emo rap, Lo-fi, Alternative hip hop, Hip-Hop/Rap",Tay Keith fuck nights Yeah yeah Yeah God BlocBoy 6 God BlocBoy woods God BlocBoy 6 God BlocBoy woods Yeah 901 Shelby Drive look alive look alive Niggas came side side Oh well fuck dog gone see hard ride get racks go outside split guys side nights acting like tied gone since like July nights acting like died not expecting shit Capo go slide told put shit behind us lied Ay ay look around man fucked downtown man Fourth floor bound man get caught man Pushed edge really not fault man not blame man fucking industry cutthroat not man could let check tag rocking name brand chasing bags got game plan wood Seven hundred three high fives look alive look alive Niggas came side side Oh well fuck dog gone see hard ride get racks go outside split guys side nights acting like tied gone since like July nights acting like died not expecting shit Capo go slide told put shit behind us Bitch come get money D-D-Drizzy get loot Pull Draco Play Drake shoot weapon instrument man blow like flute Nigga play feeling Pull broad day K shivering Drop night like littering door like delivery not plug middle man That-that night brown like cinnamon got rounds like Sugar Ray Robinson Shot chest gasping oxygen spay like Febreeze Came long way sitting nosebleeds night floor talking athletes close game could steal stay sheet 901 Shelby Drive look alive look alive Niggas came side side Oh well fuck dog gone see hard ride get racks go outside split guys side nights acting like tied gone since like July nights acting like died not expecting shit Capo go slide told put shit behind us lied,Positive
2018,Never Be The Same,Camila Cabello,True,2018,"Emo rap, Lo-fi, Alternative hip hop, Hip-Hop/Rap","Something must gone wrong brain Got chemicals veins Feelin' highs feel pain Let go wheel bullet lane seeing red not thinking straight Blurrin' lines intoxicate like nicotine heroin morphine Suddenly fiend need need yeah need babe sucker way move babe could try run would useless blame one hit knew never babe sucker way move babe could try run would useless blame one hit knew never ever ever never never never (Never Sneaking L.A. lights low one touch could overdose said ""Stop playing safe Boy want see lose control like nicotine heroin morphine Suddenly fiend need need need yeah need babe sucker way move babe could try run would useless blame one hit knew never babe sucker way move babe could try run would useless blame (You blame one hit knew never ever ever never (Never girl never (I never never (And blood veins head blame blood veins head (I saying babe sucker way move babe could try run would useless blame blame one hit knew never babe sucker way move babe could try run would useless blame (You blame one hit knew never ever ever",Negative
2018,Walk It Talk It,Migos Featuring Drake,True,2018,"Trap music, Hip-Hop/Rap","Yeah yeah Whoa hold (OG Parker) Uh Walk like talk walk Walk like talk Walk walk like talk Walk like talk Walk like talk walk Walk like talk Walk walk like talk Walk like talk Walk like talk walk Walk like talk walk Walk like talk Walk walk like talk Walk like talk talk Walk like talk Walk like talk Walk walk like talk Take shoes walk mile Something cannot woo hey Big talks town big boy gang moves gang moves like walk around chain loose chain chain bought new ass got boobs boobs Whippin' dope scientist (Whip whip cook cook sauce find (That sauce look look find Addin' checks no minus (Add add add add yeah Get respect diamonds nice ice ice ice ice ice bought Plain Jane Rollie nights bought fame think back got scoliosis swerve lane Heard signed life brand new chain (I heard Think came stripes not straight gang gang gang Walk like talk walk Walk like talk Walk walk like talk talk Walk like talk Walk like talk walk Walk like talk Walk walk like talk talk Walk like talk let us got Walk like talk walk Walk like talk Walk like talk Walk walk like talk Walk like talk walk Walk like talk Walk like talk Walk walk like talk Ayy got stay zone Say beefing dawn First night gone let fuck grown hit gave back city home home cannot beefing no wack night got no backbone Heard living mansion raps though shit look like trap Google Maps though brothers since Versace band whoa Name ringing like Migo trap phone whoa Used Vashtie Santo's Tommy Campos live like Sopranos Walk like talk walk Walk like talk Walk walk like talk walk Walk like talk Walk like talk walk Walk like talk Walk walk like talk talk Walk like talk let us got Walk like talk walk Walk like talk Walk like talk Walk walk like talk Walk like talk walk Walk like talk Walk like talk Walk walk like talk woo woo wood Offset Niggas pocket watching want managing one bought franchise double profits make landslide chopper get popping Eliott got rocky Pour sake chicken teriyaki Takeoff rocket keep pocket Water gone lock quadruple profit walk like walk Talk like talk vault Load cash assaults put lab loft cook jab fork pair got karats choke pair pair got karats lobe pair Private life private jets around globe private life Hit bitch hit lick echo Walk like talk walk Walk like talk Walk walk like talk talk Walk like talk Walk like talk walk Walk like talk Walk walk like talk talk Walk like talk let us got Walk like talk walk Walk like talk Walk like talk Walk walk like talk Walk like talk walk Walk like talk Walk like talk Walk walk like talk Watch buck no Milwaukee Walk like talk pro know lingo not no ""You know not know (We know Hold coffee Smoke Cookie get coughing Drop-dead fresh need coffin Ballin' something often Take pot splash no dolphin take nine go buy faucet Walk like talk night done bought bought play coach got call call shits nights dormant Walk building start applauding get rebound not talking Spalding Walk like talk walk Walk like talk Walk walk like talk talk Walk like talk Walk like talk walk Walk like talk Walk walk like talk talk Walk like talk let us got Walk like talk walk Walk like talk Walk like talk Walk walk like talk Walk like talk walk Walk like talk Walk like talk Walk walk like talk",Positive
2018,Taste,Tyga Featuring Offset,True,2018,"Trap music, Hip-Hop/Rap",Slide pimp game pinky ring Lotta gang gotta bitches icy chain claim rich false claim straight whip no baggage claim Whole gotta styles cannot even pronounce name not got no style see Instagram rocking like fresh pan taking pics middleman Walk talk like boss lift hand Three million cash call Rain Man Money like shower rain dance black like Gangland Say wrong word hangman Watch stick bitch like spray tan Aw Mr. 'What Kind Car In?' city love name night not got say Taste taste get taste Taste taste get taste Taste taste fuck night say like Mary-Kate Taste taste get taste Taste taste let get taste Taste taste love taste Yeah cool not like Lotta girls like nights want fight Nigga get yo ass checked like fucking Nike not ice unlikely gone suck like fucking Hi-C Aw chains neck whole team feel like Gucci ice cream bitch want Fenty not Maybelline black JB way bitches scream Make bitches scream Pretty little thing Like night AE say Taste taste get taste Taste taste get taste Taste taste fuck night say like Mary-Kate Taste taste get taste Taste taste let get taste Taste taste love taste Yeah cool Yeah put drip plate drip drip Diamond ice glacé nights imitate nice ice Aye aye feed grapes Maybach track Slow pace Wraith got shit Diamonds par cookie hitting hard 'Rari sit park Addy Mars Shotgun shells gone always hit target Popcorn big popping cartridge pop 3400 Nawfside Charles Barkley Ferrari Make get top ride like Harley want keep company never want depart (Depart Yeah fishtail parking lot sort sort not kick nights talk cha got fire not make spark cha Keep back pocket like wallet Like way suck suck like Jolly Stack put whole project got Patek water moccasin rich real life get profit copy Taste taste get taste Taste taste let get taste Taste taste love taste Yeah cool not like Taste taste LA get taste Taste taste Miami get taste Taste taste Oakland get taste Taste taste New York love taste Taste taste Chi-Town get taste Taste taste Houston get taste Taste taste Portland get taste Taste taste overseas let bitches taste Taste taste get taste Taste taste get taste Taste taste love taste Taste taste worldwide gone get taste,Positive
2018,Whatever It Takes,Imagine Dragons,True,2017,"Contemporary R&B, Arena rock, Alternative/Indie",Falling fast prepare Tripping world could dangerous Everybody circling vulturous Negative nepotist Everybody waiting fall man Everybody praying end times Everybody hoping could one born run born Whip whip Run like racehorse Pull like ripcord Break build want slip slip Word upon lip lip Letter rip rip Break build Whatever takes love adrenaline veins whatever takes love feels break chains Whatever takes Yeah take top ready Whatever takes love adrenaline veins takes Always fear typical Looking body feeling miserable Always hanging visual want invisible Looking years like martyrdom Everybody needs part Never enough prodigal son born run born Whip whip Run like racehorse Pull like ripcord Break build want slip slip Word upon lip lip Letter rip rip Break build Whatever takes love adrenaline veins whatever takes love feels break chains Whatever takes Yeah take top ready Whatever takes love adrenaline veins takes Hypocritical egotistical not want parenthetical hypothetical Working onto something proud box epoxy world vision lost apostrophe symbol remind see product system catastrophe yet masterpiece yet deceased least go grave die happily Leave body soul part thee takes Whatever takes love adrenaline veins whatever takes love feels break chains Whatever takes Yeah take top ready Whatever takes love adrenaline veins takes,Positive
2018,Be Careful,Cardi B,True,2017,"Contemporary R&B, Arena rock, Alternative/Indie",Yeah careful careful careful uh Yeah look want get married like Currys Steph Ayesha shit like Belly Tommy Keisha shit Gave TLC want creep shit Poured whole heart piece shit Man thought would learned lesson 'Bout liking pictures not returning texts guess fine man get message still stutter certain questions keep contact certain exes though trust night cool though Said working chasing cult puts chilling poolside living two lives could times decide slide find night Fuck suck dick would pissed not M.O. not type bitch karma gone end make sick night man baby adore gave everything mine want live life course hope get dying careful know Whose feelings hurting bruising gone gain whole world worth girl losing careful Yeah not threat warning careful Yeah heart like package fragile label careful Care care Always said would Boy better treat carefully carefully look Guess acting got audience Tell mind drop pin coordinates might fortune lose still gone misfortune night Tell love's got fucked head want random bitch bed not even know middle name watch might steal chain not want someone loves instead guess not though blatant disrespect nothing like night met Talk crazy quick forget even got tripping got looking mirror different Thinkin' flawed inconsistent rock hard place mud dirt gone hurt hate loving you's worse stops abrupt start switching Teach like not give fuck Free mess someone else wish feelings could melt not care thing except self make sick night man baby adore gave everything mine want live life course hope get dying careful know Whose feelings hurting bruising gone gain whole world worth girl losing careful Yeah not threat warning careful Yeah heart like package fragile label careful,Positive
2018,Rockstar,Post Malone Featuring 21 Savage,True,2018,"Trap music, Cloud rap, R&B/Soul, Hip-Hop/Rap","Tank God Ayy fucking hoes popping willies Man feel like brothers got gas always smoking like Rasta Fuckin' call Uzi show man shots homies pull block make thing go ta pow pow pow Switch whip came back black starting saying ""Rest peace Bon Scott "" Close door blowing smoke ask light fire like Morrison Act fool stage Probably leave fucking show cop car Shit legendary Threw TV window Montage Cocaine table liquor pouring not give damn dude girlfriend groupie trona get Sayin' ""I band Ayy acting outta pocket Tryna grab pants hundred bitches trailer Say not got man brought friend Yeah fucking hoes popping willies Man feel like brothers got gas always smoking like Rasta Fuckin' call Uzi show man shots homies pull block make thing go ta pow pow pow Hills fucking superstars Feelin' like popular 21 Drankin' Henny bad bitches jumping pool not got no bra Hit back pulling tracks screaming ""No (Yeah yeah yeah like ""Savage got 12 car garage got six cars not caking kiss (Kiss wife say looking like whole snack Green hundreds safe got old racks told racks L.A. bitches always asking ""Where Coke Livin' like smash cop car Sweeter Pop-Tart know not hard done made hot chart member used trap hard Livin' like living like fucking hoes popping willies Man feel like brothers got gas always smoking like Rasta yeah yeah yeah yeah Fuckin' call Uzi show man shots homies pull block make thing go ta 'Star star Rockstar Rockstar Rockstar feel like Rockstar Rockstar yeah feel like",Positive
2018,F**k Love,XXXTENTACION Featuring Trippie Redd,True,2017,"Rhythm and blues, Emo",Ooh Baby need life life Please not go switching sides switching sides swear reside reside Please not go switching sides switching sides Yeah yeah yeah Ooh-ooh please not throw love away huh Please not throw love away huh Please not throw love away huh Yeah yeah yeah nauseous dying (She ripped heart right Cannot find someone (My eyes cried Lost riots Gunfire inside head Lost riots Gunfire inside head Baby need life life Please not go switching sides switching sides swear reside reside Please not go switching sides switching sides Yeah yeah yeah Ooh-ooh please not throw love away huh Please not throw love away huh Please not throw love away huh Yeah yeah yeah,Positive
2018,Back To You,Selena Gomez,True,2018,"Rhythm and blues, Emo",Took like shot Thought could chase cold evening Let couple years water feeling every time talk Every single word builds moment got convince not want Even though (Even though could break heart two heals beats know forward true want hold not supposed lying close someone else stuck head cannot get could know would go back know would go back know would go back never got right Playing replaying old conversations Overthinking every word hate not point hiding Everybody knows got unfinished business regret not say not could (Is not could could break heart two heals beats know forward true want hold not supposed lying close someone else stuck head cannot get could know would go back know would go back know would go back would go back would go back not sure would go back (I know would go back break heart two heals beats know forward true not lie would go back know thoughts running loose thing make could fight used know would go back want hold not supposed (When not supposed lying close someone else stuck head cannot get could know would go back would go back would go back know would go back would go back would go back know would go back,Negative
2018,One Kiss,Calvin Harris & Dua Lipa,True,2018,"Tropical house, Diva house, Pop",One kiss takes Fallin' love Possibilities look like need Let take night love real easy know still want see Sunday morning music real loud Let love moon still Something lit heaven feeling not let sleep lost way move way feel One kiss takes Fallin' love Possibilities look like need One kiss takes Fallin' love Possibilities look like need One One One One want feel skin mine Feel eyes exploring Passion message smile Take time Something lit heaven feeling not let sleep lost way move way feel One kiss takes Fallin' love Possibilities look like need One kiss takes Fallin' love Possibilities look like need One One One One See wonderland eyes Might need company tonight Something lit heaven feeling not let sleep lost way move way feel One kiss takes Fallin' love Possibilities look like need One kiss takes Fallin' love Possibilities look like need One One One One,Positive
2018,Love Lies,Khalid & Normani,True,2018,"Tropical house, Diva house, Pop",Sorry hard catch vibe mom need lover trust tell side ride not easy someone catch eye waiting whole damn life whole lifetime not afraid tell not see focused yeah independent hard open admit got shit say listen baby tell love lies Waste day spend night Underneath sunrise Show love lies mystery history feels good bad Cannot say not want know Come need company Craving synergy not afraid tell not see focused yeah independent hard open admit got shit say listen baby tell love lies Waste day spend night Underneath sunrise Show love lies Tell love lies Waste day spend night Underneath sunrise Show love lies not hide Feeling not got deny Baby gone make overnight Tell not hide Feeling not got deny Baby gone make overnight Tell (Tell Tell love lies tell love lies yeah Waste day spend night waste day spend night Underneath sunrise underneath sunrise Show love lies tell love lies Tell love lies show love lies Waste day spend night Underneath sunrise Show love lies,Positive
2018,Heaven,Kane Brown,True,2019,"Tropical house, Diva house, Pop",Mmm perfect Come kiss one time could not dream Even tried moment Feels like magic right want Everybody's talking heaven like cannot wait go Sayin' going good beautiful Lyin' next bed not convinced not know not know heaven heaven Could better swear angel Sent world right deserve girl could stay forever would fine never even leave room Everybody's talking heaven like cannot wait go Sayin' going good beautiful Lyin' next bed not convinced not know not know heaven heaven Could better Could better Everybody's talking heaven like cannot wait go Sayin' going good beautiful Lyin' next bed not convinced not know not know heaven heaven Could better Could better heaven heaven swear perfect Come kiss one time,Positive
2018,Havana,Camila Cabello Featuring Young Thug,True,2017,"Tropical house, Diva house, Pop",Hey Havana ooh wanna Half heart Havana ooh wanna took back East Atlanta ah Oh heart Havana something manners Havana not walk came room said lot girls cannot without knew forever minute summer night June papa says got male got feeling Ooh knew met loved left Got feeling like ooh tell go Oh-na-na-na-na-na Havana ooh wanna Half heart Havana ooh wanna took back East Atlanta uh huh Oh heart Havana heart Havana Havana Jeffery graduated fresh campus mom Fresh East Atlanta no manners damn fresh East Atlanta) Bump bumper like traffic jam Hey quick pay girl like Uncle Sam go Back back Shawty craving get eating waited Shawty caking got bacon wait history making Point blank close range B cost million getting mule baby Havana ooh wanna Half heart Havana ooh wanna oh took back uh huh East Atlanta oh not Oh heart Havana heart Havana Havana Ooh-na-na ooh Take back back back Ooh-na-na yeah babe Take back back back Ooh-na-na yeah yeah Take back back back Ooh-na-na yeah babe Take back back back Hey hey Ooh Ooh Take back Havana Havana ooh wanna Half heart Havana ooh wanna oh yeah took back East Atlanta Oh heart Havana heart Havana Havana Uh-huh Oh oh yeah Oh Oh no no no take back Oh Havana,Positive
2018,New Rules,Dua Lipa,True,2017,"Dance/Electronic, Pop, German Pop, UK R&B",One one one one one Talkin' sleep night making crazy (Out mind mind Wrote read hoping would save (Too many times many times love makes feel like nobody else nobody else love not love tell tell One: not pick phone know calling drunk alone Two: not let kick Three: not friend know going wake bed morning not getting got new rules count got new rules count got tell got new rules count got tell keep pushing forwards keeps pulling backwards (Nowhere turn no way (Nowhere turn no standing back finally see pattern (I never learn never learn love love not love tell tell One: not pick phone know calling drunk alone Two: not let kick Three: not friend know going wake bed morning not getting got new rules count got new rules count got tell got new rules count got tell Practice makes perfect still trona learn heart (I got new rules count Eat sleep breathe rehearse repeat (I got new got new I...) One: not pick phone know calling drunk alone Two: not let kick Three: not friend know going wake bed morning bed morning not getting got new rules count got new rules count (Whoa-ooh whoa got tell got new rules count (Baby know count got tell not let not let not not not not not friend not friend not not not not not let not let not not not not not friend not friend not not not getting,Negative
2018,I Like Me Better,Lauv,True,2018,"Dance/Electronic, Pop, German Pop, UK R&B",young love New York City New York City) not know still know good long drunk love New York City New York City) Midnight morning coffee Burning hours talking Damn like better like better knew first time would stay long time like better like better not know got feeling got feeling Waking bed next swear room Yeah got no ceiling lay let day pass us might get much talking might tell something Damn like better like better knew first time would stay long time like better like better Stay awhile stay awhile Stay Stay awhile stay awhile oh Stay awhile stay awhile Stay Lay oh like better eyes yes babe like better ooh not knew first time would stay long time like better like better Better like better,Positive
2018,All Girls Are The Same,Juice WRLD,True,2018,"Dance/Electronic, Pop, German Pop, UK R&B",Mmm rotting brain love hoes admit another ho got finished Broke heart oh no not Fuck sipping whole bottle Hard liquor hard truth cannot swallow Need bartender put sorrow Wake next day Monte Carlo new woman tell Colorado love women gone tomorrow kidding jealousy agony sit jealous boy really feel like John Lennon want real love guess minute Pissed way not fit not fit Tell secret love not get Feel like running race not winning Ran devil today grinning Hey girls insane Uh girls rotting brain love Think need change go insane love girls rotting brain love Think need change go insane love Ten minutes told would take ten minutes break heart oh no not Fuck living drown sorrow Fuck giving take not borrow still sinning still losing mind know tripping still wasting time time given dying living fuck feelings sorrow go ceiling Ah insane Demons brain love Peace cannot attain girls love insane Demons brain love Peace cannot attain girls love,Positive
2018,Get Along,Kenny Chesney,True,2018,"Dance/Electronic, Pop, German Pop, UK R&B","Met man wearing shirt said ""Virginia lovers Bible left hand bottle said ""All really given sunshine name started laughing sky started rain Get along road got long long way go Scared live scared die not perfect try Get along Always give love upper hand Paint wall learn dance Call mom buy boat Drink beer sing song Make friend cannot get along Saw model billboard get know Wondered eyes really lonely leave hometown thinking would end L.A.? break desert get stuck beside highway Get along road got long long way go Scared live scared die not perfect try Get along Always give love upper hand Paint wall learn dance Call mom buy boat Drink beer sing song Make friend cannot get along find die keys heaven cannot bought still not know love sure know not Sometimes got get along road got long long way go Scared live scared die not perfect try Get along Always give love upper hand Paint wall learn dance Call mom buy boat Drink beer sing song Make friend cannot get along",Positive
